Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
0.39552238805970147,0.4044943820224719,0.1958762886597938,0.14678899082568808,overcast,1132.51,10,Winter,19.0,mountain,Sunny
0.15671641791044777,0.6067415730337079,0.15463917525773196,0.5412844036697247,overcast,987.97,1,Winter,4.0,mountain,Snowy
0.39552238805970147,0.6292134831460674,0.23711340206185566,0.4036697247706422,partly cloudy,1016.96,4,Autumn,6.0,coastal,Cloudy
0.43283582089552236,0.8314606741573034,0.25773195876288657,0.8348623853211009,partly cloudy,1009.87,0,Summer,4.0,inland,Rainy
0.3582089552238806,0.8202247191011236,0.12371134020618557,0.7064220183486238,overcast,1013.28,0,Winter,2.5,coastal,Rainy
0.27611940298507465,0.4044943820224719,0.27835051546391754,0.1926605504587156,partly cloudy,1002.46,1,Spring,5.5,inland,Cloudy
0.26865671641791045,0.33707865168539325,0.1134020618556701,0.25688073394495414,overcast,1005.71,1,Spring,8.0,coastal,Cloudy
0.16417910447761194,0.7415730337078652,0.061855670103092786,0.7522935779816514,overcast,996.59,1,Winter,4.0,mountain,Snowy
0.4253731343283582,0.6629213483146067,0.20618556701030927,0.30275229357798167,partly cloudy,1010.21,1,Winter,7.5,coastal,Cloudy
0.40298507462686567,0.5280898876404494,0.17525773195876287,0.43119266055045874,partly cloudy,1006.38,4,Autumn,8.0,mountain,Cloudy
0.29850746268656714,0.5842696629213483,0.17525773195876287,0.7155963302752294,overcast,1010.21,0,Winter,3.5,mountain,Rainy
0.27611940298507465,0.6741573033707865,0.20618556701030927,0.5871559633027523,overcast,1005.04,1,Winter,1.0,coastal,Rainy
0.17164179104477612,0.797752808988764,0.3402061855670103,0.48623853211009177,overcast,982.67,1,Winter,3.0,inland,Snowy
0.4626865671641791,0.8539325842696629,0.010309278350515464,0.8715596330275229,clear,1011.57,5,Spring,2.5,inland,Sunny
0.373134328358209,0.5393258426966292,0.25773195876288657,0.6972477064220184,overcast,996.26,1,Spring,4.0,coastal,Rainy
0.39552238805970147,0.42696629213483145,0.13402061855670103,0.10091743119266056,clear,1025.37,10,Summer,9.0,inland,Sunny
0.17164179104477612,0.47191011235955055,0.030927835051546393,0.8073394495412844,overcast,984.23,1,Winter,2.0,mountain,Snowy
0.41044776119402987,0.6741573033707865,0.36082474226804123,0.4954128440366973,overcast,991.7,3,Winter,4.5,coastal,Rainy
0.373134328358209,0.42696629213483145,0.30927835051546393,0.11009174311926606,partly cloudy,1000.72,4,Spring,8.5,coastal,Cloudy
0.11940298507462686,0.5056179775280899,0.14432989690721648,0.6146788990825688,overcast,990.43,1,Winter,4.0,inland,Snowy
0.41044776119402987,0.8314606741573034,0.3711340206185567,0.7522935779816514,overcast,1012.92,3,Winter,3.0,mountain,Rainy
0.3656716417910448,0.20224719101123595,0.07216494845360824,0.14678899082568808,partly cloudy,1010.72,5,Autumn,9.0,inland,Sunny
0.4253731343283582,0.11235955056179775,0.1958762886597938,0.11926605504587157,clear,1011.11,6,Winter,7.5,coastal,Sunny
0.373134328358209,0.5168539325842697,0.17525773195876287,0.027522935779816515,clear,1013.33,6,Summer,6.0,coastal,Sunny
0.47761194029850745,0.9213483146067416,0.5360824742268041,0.8623853211009175,partly cloudy,1005.54,8,Summer,5.5,coastal,Cloudy
0.27611940298507465,0.7865168539325843,0.30927835051546393,0.7155963302752294,partly cloudy,1018.83,0,Winter,2.0,coastal,Rainy
0.11194029850746269,0.8426966292134831,0.25773195876288657,0.8073394495412844,overcast,984.88,1,Winter,2.0,inland,Snowy
0.35074626865671643,0.6292134831460674,0.36082474226804123,0.7889908256880734,overcast,990.3,1,Summer,4.0,coastal,Rainy
0.14925373134328357,0.449438202247191,0.23711340206185566,0.5596330275229358,overcast,995.16,1,Winter,4.0,mountain,Snowy
0.41044776119402987,0.43820224719101125,0.1958762886597938,0.2018348623853211,overcast,1004.19,3,Summer,5.0,inland,Cloudy
0.14925373134328357,0.5842696629213483,0.030927835051546393,0.6146788990825688,overcast,988.44,1,Winter,3.0,mountain,Snowy
0.4253731343283582,0.6404494382022472,0.1958762886597938,0.1926605504587156,partly cloudy,1006.4,4,Autumn,5.5,mountain,Cloudy
0.40298507462686567,0.38202247191011235,0.07216494845360824,0.4036697247706422,overcast,1007.09,4,Autumn,6.5,inland,Cloudy
0.44776119402985076,0.1348314606741573,0.13402061855670103,0.08256880733944955,clear,1013.84,11,Spring,8.5,inland,Sunny
0.1791044776119403,0.797752808988764,0.3917525773195876,0.4954128440366973,overcast,985.48,0,Winter,3.0,inland,Snowy
0.3805970149253731,0.8314606741573034,0.25773195876288657,0.6055045871559633,overcast,994.06,0,Spring,4.5,mountain,Rainy
0.05970149253731343,0.8651685393258427,0.061855670103092786,0.7798165137614679,overcast,989.42,1,Winter,0.5,mountain,Snowy
0.1791044776119403,0.8539325842696629,0.38144329896907214,0.908256880733945,overcast,986.56,1,Winter,3.5,inland,Snowy
0.34328358208955223,0.7528089887640449,0.3711340206185567,0.46788990825688076,partly cloudy,1003.74,2,Winter,4.0,coastal,Rainy
0.29850746268656714,0.4044943820224719,0.041237113402061855,0.3302752293577982,overcast,1017.79,3,Spring,6.0,coastal,Cloudy
0.44776119402985076,0.4157303370786517,0.08247422680412371,0.045871559633027525,partly cloudy,1011.76,11,Winter,5.0,coastal,Sunny
0.26865671641791045,0.7303370786516854,0.17525773195876287,0.6513761467889908,partly cloudy,1018.7,1,Autumn,3.0,coastal,Rainy
0.417910447761194,0.47191011235955055,0.09278350515463918,0.05504587155963303,partly cloudy,1025.65,7,Spring,7.0,mountain,Sunny
0.12686567164179105,0.7303370786516854,0.41237113402061853,0.5779816513761468,overcast,990.07,0,Winter,2.5,inland,Snowy
0.31343283582089554,0.47191011235955055,0.21649484536082475,0.26605504587155965,overcast,1010.48,3,Spring,7.0,coastal,Cloudy
0.26119402985074625,0.5730337078651685,0.041237113402061855,0.09174311926605505,overcast,1008.29,3,Winter,8.5,inland,Cloudy
0.1791044776119403,0.5617977528089888,0.21649484536082475,0.46788990825688076,partly cloudy,988.73,1,Winter,1.5,mountain,Snowy
0.35074626865671643,0.34831460674157305,0.16494845360824742,0.44954128440366975,partly cloudy,1014.92,3,Autumn,5.0,inland,Cloudy
0.27611940298507465,0.4943820224719101,0.18556701030927836,0.12844036697247707,partly cloudy,1015.82,2,Winter,8.0,inland,Cloudy
0.373134328358209,0.39325842696629215,0.25773195876288657,0.3577981651376147,partly cloudy,1018.17,4,Autumn,8.0,inland,Cloudy
0.22388059701492538,0.9438202247191011,0.24742268041237114,0.8715596330275229,partly cloudy,1002.57,9,Autumn,1.0,mountain,Cloudy
0.417910447761194,0.6179775280898876,0.10309278350515463,0.30275229357798167,partly cloudy,1008.2,4,Summer,6.5,mountain,Cloudy
0.3656716417910448,0.38202247191011235,0.25773195876288657,0.09174311926605505,overcast,1000.83,1,Summer,8.0,mountain,Cloudy
0.208955223880597,0.8764044943820225,0.10309278350515463,0.5688073394495413,overcast,983.69,0,Winter,3.5,mountain,Snowy
0.27611940298507465,0.6292134831460674,0.13402061855670103,0.43119266055045874,overcast,1011.37,2,Spring,6.5,mountain,Cloudy
0.3805970149253731,0.43820224719101125,0.12371134020618557,0.009174311926605505,partly cloudy,1019.64,10,Autumn,8.5,inland,Sunny
0.3582089552238806,0.7191011235955056,0.26804123711340205,0.7064220183486238,overcast,996.74,0,Winter,3.0,mountain,Rainy
0.44029850746268656,0.6404494382022472,0.1958762886597938,0.22018348623853212,overcast,1001.9,4,Summer,5.5,coastal,Cloudy
0.1791044776119403,0.8539325842696629,0.44329896907216493,0.8348623853211009,overcast,988.78,1,Winter,1.0,mountain,Snowy
0.3283582089552239,0.8876404494382022,0.17525773195876287,0.908256880733945,partly cloudy,1004.36,7,Spring,5.5,mountain,Cloudy
0.5074626865671642,0.3146067415730337,0.10309278350515463,0.23853211009174313,partly cloudy,936.13,7,Summer,9.0,inland,Snowy
0.12686567164179105,0.8651685393258427,0.0,0.6697247706422018,partly cloudy,998.07,1,Winter,2.5,mountain,Snowy
0.11940298507462686,0.8539325842696629,0.0,0.908256880733945,overcast,995.66,1,Winter,4.5,inland,Snowy
0.26119402985074625,0.5393258426966292,0.38144329896907214,0.45871559633027525,overcast,994.73,2,Summer,4.5,coastal,Rainy
0.05970149253731343,0.8426966292134831,0.6597938144329897,0.8899082568807339,overcast,987.38,13,Winter,2.0,inland,Snowy
0.29850746268656714,0.43820224719101125,0.30927835051546393,0.1559633027522936,overcast,1004.33,2,Summer,7.5,mountain,Cloudy
0.15671641791044777,0.48314606741573035,0.25773195876288657,0.6055045871559633,overcast,987.16,0,Winter,4.5,mountain,Snowy
0.41044776119402987,0.6292134831460674,0.061855670103092786,0.1743119266055046,overcast,1019.94,4,Summer,5.0,coastal,Cloudy
0.5,0.1348314606741573,0.18556701030927836,0.1559633027522936,clear,1027.31,8,Summer,7.5,coastal,Sunny
0.48507462686567165,0.033707865168539325,0.041237113402061855,0.1743119266055046,clear,1023.15,7,Spring,7.0,inland,Sunny
0.34328358208955223,0.23595505617977527,0.05154639175257732,0.1651376146788991,partly cloudy,1012.67,8,Summer,9.0,inland,Sunny
0.35074626865671643,0.8876404494382022,0.38144329896907214,0.5229357798165137,overcast,1018.13,2,Spring,3.0,mountain,Rainy
0.40298507462686567,0.47191011235955055,0.27835051546391754,0.30275229357798167,overcast,1017.15,4,Summer,7.5,coastal,Cloudy
0.291044776119403,0.42696629213483145,0.21649484536082475,0.3853211009174312,overcast,1008.41,3,Winter,5.5,mountain,Cloudy
0.41044776119402987,0.011235955056179775,0.15463917525773196,0.13761467889908258,clear,1022.61,5,Winter,7.0,mountain,Sunny
0.6940298507462687,0.7191011235955056,0.16494845360824742,0.8440366972477065,clear,1011.47,6,Winter,5.5,coastal,Sunny
0.19402985074626866,0.7191011235955056,0.16494845360824742,0.5412844036697247,partly cloudy,987.23,0,Winter,3.5,inland,Snowy
0.3283582089552239,0.48314606741573035,0.061855670103092786,0.24770642201834864,partly cloudy,804.48,0,Spring,12.5,inland,Sunny
0.17164179104477612,0.5730337078651685,0.041237113402061855,0.45871559633027525,overcast,982.43,0,Winter,1.0,inland,Snowy
0.3582089552238806,0.6292134831460674,0.14432989690721648,0.3944954128440367,partly cloudy,1005.05,3,Winter,7.0,inland,Cloudy
0.3656716417910448,0.8089887640449438,0.041237113402061855,0.8715596330275229,overcast,1006.73,1,Winter,0.5,mountain,Cloudy
0.19402985074626866,0.0,0.25773195876288657,0.23853211009174313,overcast,1133.55,1,Autumn,14.5,inland,Rainy
0.1417910447761194,0.449438202247191,0.061855670103092786,0.8899082568807339,partly cloudy,984.98,0,Winter,1.5,mountain,Snowy
0.11940298507462686,0.6292134831460674,0.14432989690721648,0.6330275229357798,overcast,989.39,1,Winter,3.0,inland,Snowy
0.19402985074626866,0.651685393258427,0.12371134020618557,0.5321100917431193,overcast,989.11,1,Winter,4.5,inland,Snowy
0.1791044776119403,0.8089887640449438,0.28865979381443296,0.7247706422018348,overcast,992.21,1,Winter,4.0,mountain,Snowy
0.13432835820895522,0.6179775280898876,0.08247422680412371,0.7706422018348624,overcast,992.95,1,Winter,2.5,mountain,Snowy
0.41044776119402987,0.4157303370786517,0.14432989690721648,0.3211009174311927,overcast,1000.25,4,Spring,7.5,mountain,Cloudy
0.6194029850746269,0.797752808988764,0.24742268041237114,0.8715596330275229,clear,1025.82,11,Spring,9.0,coastal,Sunny
0.2462686567164179,0.5730337078651685,0.5051546391752577,0.6788990825688074,partly cloudy,1004.73,6,Autumn,7.5,mountain,Cloudy
0.17164179104477612,0.5393258426966292,0.30927835051546393,0.7247706422018348,partly cloudy,986.05,0,Winter,3.0,inland,Snowy
0.291044776119403,0.7640449438202247,0.3402061855670103,0.8899082568807339,overcast,1015.85,0,Winter,2.5,inland,Rainy
0.35074626865671643,0.5730337078651685,0.18556701030927836,0.3486238532110092,partly cloudy,1010.86,2,Winter,7.5,mountain,Cloudy
0.1791044776119403,0.5617977528089888,0.10309278350515463,0.45871559633027525,partly cloudy,985.2,0,Winter,4.0,mountain,Snowy
0.3582089552238806,0.6292134831460674,0.041237113402061855,0.3394495412844037,overcast,1011.72,1,Winter,5.5,mountain,Cloudy
0.208955223880597,0.4943820224719101,0.0,0.8807339449541285,overcast,989.42,0,Winter,2.0,inland,Snowy
0.6567164179104478,0.6292134831460674,0.14432989690721648,0.7522935779816514,overcast,1019.46,13,Summer,1.5,inland,Cloudy
0.3656716417910448,0.4157303370786517,0.1134020618556701,0.1559633027522936,overcast,1007.74,1,Winter,5.0,inland,Cloudy
0.19402985074626866,0.6292134831460674,0.14432989690721648,0.5137614678899083,partly cloudy,988.76,1,Winter,3.5,mountain,Snowy
0.4253731343283582,0.056179775280898875,0.08247422680412371,0.11009174311926606,partly cloudy,1018.9,6,Spring,9.0,coastal,Sunny
0.3283582089552239,0.033707865168539325,0.09278350515463918,0.8807339449541285,partly cloudy,854.45,1,Summer,9.0,mountain,Snowy
0.21641791044776118,0.2696629213483146,0.27835051546391754,0.3211009174311927,cloudy,1104.13,7,Spring,13.0,coastal,Sunny
0.1791044776119403,0.7415730337078652,0.0,0.46788990825688076,overcast,989.56,1,Winter,4.0,mountain,Snowy
0.34328358208955223,0.898876404494382,0.35051546391752575,0.7155963302752294,overcast,1010.97,2,Winter,1.0,coastal,Rainy
0.4701492537313433,0.4943820224719101,0.1958762886597938,0.1743119266055046,clear,1018.96,5,Autumn,6.0,coastal,Sunny
0.3283582089552239,0.4606741573033708,0.09278350515463918,0.11926605504587157,partly cloudy,1016.97,1,Autumn,7.5,inland,Cloudy
0.3656716417910448,0.3707865168539326,0.2268041237113402,0.1743119266055046,partly cloudy,1005.07,3,Spring,7.5,coastal,Cloudy
0.20149253731343283,0.5955056179775281,0.030927835051546393,0.6330275229357798,overcast,989.31,1,Winter,4.0,mountain,Snowy
0.13432835820895522,0.6853932584269663,0.15463917525773196,0.7981651376146789,overcast,994.95,0,Winter,2.5,inland,Snowy
0.8134328358208955,0.5730337078651685,0.5257731958762887,0.9541284403669725,overcast,1008.14,8,Autumn,4.5,inland,Cloudy
0.291044776119403,0.651685393258427,0.20618556701030927,0.5688073394495413,overcast,999.1,1,Autumn,4.0,coastal,Rainy
0.291044776119403,0.5168539325842697,0.24742268041237114,0.2018348623853211,overcast,1007.43,1,Autumn,9.0,inland,Cloudy
0.208955223880597,0.48314606741573035,0.30927835051546393,0.47706422018348627,overcast,988.89,0,Winter,3.0,inland,Snowy
0.26119402985074625,0.5393258426966292,0.09278350515463918,0.10091743119266056,overcast,1000.84,2,Summer,8.0,mountain,Cloudy
0.30597014925373134,0.4044943820224719,0.061855670103092786,0.21100917431192662,overcast,1003.92,1,Autumn,8.0,mountain,Cloudy
0.43283582089552236,0.14606741573033707,0.10309278350515463,0.13761467889908258,partly cloudy,1016.71,6,Winter,8.0,coastal,Sunny
0.35074626865671643,0.5393258426966292,0.3711340206185567,0.48623853211009177,overcast,1016.33,3,Summer,5.0,inland,Rainy
0.5149253731343284,0.39325842696629215,0.08247422680412371,0.045871559633027525,clear,1028.9,8,Spring,9.5,mountain,Sunny
0.1417910447761194,0.8089887640449438,0.36082474226804123,0.7706422018348624,partly cloudy,999.62,0,Winter,4.0,mountain,Snowy
0.44029850746268656,0.5393258426966292,0.2268041237113402,0.5412844036697247,overcast,1015.76,0,Summer,4.5,coastal,Rainy
0.3582089552238806,0.6853932584269663,0.3711340206185567,0.8899082568807339,overcast,1018.0,2,Spring,4.5,coastal,Rainy
0.21641791044776118,0.5955056179775281,0.0,0.8073394495412844,overcast,992.33,1,Winter,3.0,inland,Snowy
0.15671641791044777,0.8314606741573034,0.32989690721649484,0.5137614678899083,overcast,984.98,0,Winter,4.0,mountain,Snowy
0.09701492537313433,0.3707865168539326,0.20618556701030927,0.7064220183486238,overcast,1008.78,2,Winter,17.5,mountain,Cloudy
0.13432835820895522,0.47191011235955055,0.14432989690721648,0.7247706422018348,overcast,991.92,1,Winter,4.5,mountain,Snowy
0.43283582089552236,0.47191011235955055,0.12371134020618557,0.45871559633027525,partly cloudy,1009.28,3,Winter,2.0,coastal,Rainy
0.44029850746268656,0.29213483146067415,0.0,0.1651376146788991,partly cloudy,1026.71,6,Spring,5.5,mountain,Sunny
0.44776119402985076,0.3146067415730337,0.16494845360824742,0.10091743119266056,clear,1015.64,8,Spring,9.0,inland,Sunny
0.44029850746268656,0.8314606741573034,0.35051546391752575,0.8073394495412844,partly cloudy,1005.87,5,Autumn,6.0,inland,Cloudy
0.4552238805970149,0.24719101123595505,0.09278350515463918,0.10091743119266056,clear,1021.69,11,Winter,6.0,mountain,Sunny
0.48507462686567165,0.3146067415730337,0.13402061855670103,0.14678899082568808,clear,1027.73,9,Autumn,9.5,mountain,Sunny
0.34328358208955223,0.29213483146067415,0.041237113402061855,0.1743119266055046,partly cloudy,1015.99,5,Winter,6.5,mountain,Sunny
0.27611940298507465,0.4606741573033708,0.2268041237113402,0.27522935779816515,overcast,1015.88,4,Winter,5.5,inland,Cloudy
0.40298507462686567,0.5168539325842697,0.23711340206185566,0.5688073394495413,overcast,999.91,1,Autumn,2.5,coastal,Rainy
0.23134328358208955,0.3146067415730337,0.020618556701030927,0.3944954128440367,cloudy,1081.17,11,Autumn,5.0,coastal,Cloudy
0.1791044776119403,0.8202247191011236,0.38144329896907214,0.7064220183486238,overcast,980.07,0,Winter,1.5,inland,Snowy
0.35074626865671643,0.7415730337078652,0.1134020618556701,0.5412844036697247,overcast,1017.57,1,Winter,1.0,inland,Rainy
0.5671641791044776,0.7415730337078652,0.061855670103092786,0.7247706422018348,partly cloudy,1029.16,11,Spring,1.0,coastal,Sunny
0.20149253731343283,0.5730337078651685,0.020618556701030927,0.47706422018348627,partly cloudy,996.33,0,Winter,2.5,mountain,Snowy
0.417910447761194,0.3595505617977528,0.18556701030927836,0.08256880733944955,clear,1020.32,6,Autumn,6.0,mountain,Sunny
0.40298507462686567,0.47191011235955055,0.1134020618556701,0.3669724770642202,partly cloudy,1004.17,1,Winter,6.0,coastal,Cloudy
0.753731343283582,0.6629213483146067,0.32989690721649484,0.8440366972477065,partly cloudy,1015.49,6,Winter,2.5,mountain,Rainy
0.09701492537313433,0.0,0.09278350515463918,0.11009174311926606,partly cloudy,1004.07,14,Autumn,6.0,coastal,Sunny
0.1417910447761194,0.8089887640449438,0.09278350515463918,0.8899082568807339,overcast,985.09,1,Winter,1.5,inland,Snowy
0.15671641791044777,0.8651685393258427,0.2268041237113402,0.7339449541284404,partly cloudy,990.98,0,Winter,5.0,inland,Snowy
0.26119402985074625,0.4606741573033708,0.14432989690721648,0.7339449541284404,overcast,995.17,0,Summer,1.5,coastal,Rainy
0.31343283582089554,0.797752808988764,0.30927835051546393,0.6972477064220184,partly cloudy,1013.57,0,Summer,2.0,mountain,Rainy
0.5149253731343284,0.3258426966292135,0.14432989690721648,0.06422018348623854,clear,1028.28,7,Winter,9.0,coastal,Sunny
0.31343283582089554,0.6853932584269663,0.36082474226804123,0.6055045871559633,overcast,996.53,0,Spring,4.5,inland,Rainy
0.19402985074626866,0.8314606741573034,0.30927835051546393,0.8073394495412844,overcast,986.81,1,Winter,5.0,mountain,Snowy
0.44029850746268656,0.3146067415730337,0.18556701030927836,0.1651376146788991,clear,1020.05,8,Winter,7.5,mountain,Sunny
0.40298507462686567,0.5617977528089888,0.23711340206185566,0.7339449541284404,partly cloudy,1007.59,0,Winter,1.0,coastal,Rainy
0.11194029850746269,0.4943820224719101,0.041237113402061855,0.7431192660550459,overcast,980.73,0,Winter,4.0,mountain,Snowy
0.5895522388059702,0.5955056179775281,0.05154639175257732,0.6513761467889908,clear,1027.68,1,Summer,9.0,inland,Sunny
0.3656716417910448,0.42696629213483145,0.28865979381443296,0.27522935779816515,overcast,1018.24,2,Autumn,5.0,coastal,Cloudy
0.30597014925373134,0.48314606741573035,0.36082474226804123,0.8990825688073395,partly cloudy,1001.23,0,Summer,2.0,coastal,Rainy
0.13432835820895522,0.797752808988764,0.30927835051546393,0.7431192660550459,partly cloudy,988.76,1,Winter,3.5,mountain,Snowy
0.43283582089552236,0.6629213483146067,0.05154639175257732,0.1743119266055046,overcast,1004.7,2,Autumn,7.0,inland,Cloudy
0.43283582089552236,0.5617977528089888,0.35051546391752575,0.8807339449541285,overcast,994.5,2,Winter,3.0,mountain,Rainy
0.417910447761194,0.47191011235955055,0.31958762886597936,0.5137614678899083,overcast,1018.95,2,Winter,4.0,mountain,Rainy
0.3582089552238806,0.30337078651685395,0.16494845360824742,0.045871559633027525,clear,1024.93,11,Winter,8.5,inland,Sunny
0.291044776119403,0.7191011235955056,0.35051546391752575,0.6972477064220184,partly cloudy,1016.29,3,Winter,2.5,inland,Rainy
0.40298507462686567,0.797752808988764,0.14432989690721648,0.5779816513761468,overcast,1019.93,2,Winter,3.0,mountain,Rainy
0.43283582089552236,0.550561797752809,0.07216494845360824,0.11926605504587157,partly cloudy,1012.04,2,Summer,8.0,mountain,Cloudy
0.3582089552238806,0.20224719101123595,0.1134020618556701,0.01834862385321101,clear,1010.28,7,Summer,9.5,inland,Sunny
0.39552238805970147,0.3707865168539326,0.2268041237113402,0.10091743119266056,overcast,1018.35,2,Summer,5.0,inland,Cloudy
0.39552238805970147,0.7078651685393258,0.1134020618556701,0.8807339449541285,overcast,999.93,3,Summer,2.0,coastal,Rainy
0.26119402985074625,0.8089887640449438,0.1134020618556701,0.7339449541284404,overcast,1005.5,9,Autumn,6.0,inland,Cloudy
0.29850746268656714,0.39325842696629215,0.15463917525773196,0.41284403669724773,partly cloudy,1017.25,3,Autumn,6.5,mountain,Cloudy
0.44029850746268656,0.3146067415730337,0.13402061855670103,0.1559633027522936,clear,1018.92,11,Summer,7.5,coastal,Sunny
0.26119402985074625,0.7528089887640449,0.41237113402061853,0.6055045871559633,overcast,994.22,3,Summer,2.5,inland,Rainy
0.15671641791044777,0.6067415730337079,0.26804123711340205,0.6330275229357798,overcast,999.16,1,Winter,1.5,mountain,Snowy
0.41044776119402987,0.6067415730337079,0.25773195876288657,0.12844036697247707,partly cloudy,1007.07,1,Autumn,8.5,coastal,Cloudy
0.3208955223880597,0.6404494382022472,0.21649484536082475,0.24770642201834864,partly cloudy,1006.48,2,Summer,6.0,inland,Cloudy
0.30597014925373134,0.651685393258427,0.1134020618556701,0.3486238532110092,partly cloudy,1012.74,2,Spring,8.0,mountain,Cloudy
0.35074626865671643,0.5280898876404494,0.2268041237113402,0.5596330275229358,overcast,998.45,1,Autumn,1.5,inland,Rainy
0.2835820895522388,0.7191011235955056,0.30927835051546393,0.6422018348623854,partly cloudy,996.59,3,Summer,4.0,coastal,Rainy
0.27611940298507465,0.8314606741573034,0.32989690721649484,0.5229357798165137,overcast,1003.33,2,Spring,5.0,coastal,Rainy
0.1865671641791045,0.8426966292134831,0.20618556701030927,0.7981651376146789,overcast,997.83,1,Winter,2.5,inland,Snowy
0.291044776119403,0.3595505617977528,0.24742268041237114,0.11926605504587157,partly cloudy,1005.74,3,Autumn,9.0,coastal,Cloudy
0.29850746268656714,0.34831460674157305,0.08247422680412371,0.3119266055045872,partly cloudy,1006.34,3,Spring,8.0,inland,Cloudy
0.3656716417910448,0.651685393258427,0.25773195876288657,0.944954128440367,overcast,1004.42,2,Autumn,4.5,inland,Cloudy
0.13432835820895522,0.6629213483146067,0.14432989690721648,0.6330275229357798,overcast,989.8,1,Winter,3.0,mountain,Snowy
0.47761194029850745,0.3595505617977528,0.041237113402061855,0.07339449541284404,clear,1012.3,11,Autumn,6.5,inland,Sunny
0.3582089552238806,0.449438202247191,0.10309278350515463,0.08256880733944955,clear,1011.77,6,Spring,7.0,coastal,Sunny
0.26119402985074625,0.449438202247191,0.29896907216494845,0.7155963302752294,overcast,1019.93,2,Spring,2.0,coastal,Rainy
0.29850746268656714,0.3707865168539326,0.17525773195876287,0.22018348623853212,overcast,1004.49,2,Summer,7.5,mountain,Cloudy
0.3283582089552239,0.4044943820224719,0.17525773195876287,0.3486238532110092,partly cloudy,1011.34,2,Summer,7.0,mountain,Cloudy
0.39552238805970147,0.6404494382022472,0.16494845360824742,0.6972477064220184,partly cloudy,1082.17,11,Winter,2.0,mountain,Snowy
0.11194029850746269,0.8876404494382022,0.16494845360824742,0.45871559633027525,overcast,989.49,0,Winter,2.5,inland,Snowy
0.5149253731343284,0.2696629213483146,0.10309278350515463,0.1743119266055046,clear,1028.29,8,Spring,9.5,mountain,Sunny
0.20149253731343283,0.898876404494382,0.30927835051546393,0.6422018348623854,overcast,991.86,0,Winter,6.5,inland,Snowy
0.3358208955223881,0.7752808988764045,0.35051546391752575,0.8807339449541285,partly cloudy,1012.81,5,Winter,9.0,inland,Cloudy
0.39552238805970147,0.07865168539325842,0.15463917525773196,0.6422018348623854,overcast,944.87,8,Winter,9.0,mountain,Cloudy
0.19402985074626866,0.5168539325842697,0.18556701030927836,0.8073394495412844,overcast,985.45,1,Winter,2.0,inland,Snowy
0.26119402985074625,0.6292134831460674,0.13402061855670103,0.42201834862385323,overcast,1016.95,3,Autumn,7.5,inland,Cloudy
0.43283582089552236,0.33707865168539325,0.0,0.10091743119266056,overcast,1010.43,4,Winter,6.0,coastal,Cloudy
0.417910447761194,0.43820224719101125,0.20618556701030927,0.30275229357798167,partly cloudy,1006.43,2,Autumn,8.0,coastal,Cloudy
0.19402985074626866,0.9550561797752809,0.5154639175257731,0.7155963302752294,partly cloudy,991.37,2,Winter,0.5,mountain,Snowy
0.4253731343283582,0.651685393258427,0.08247422680412371,0.23853211009174313,overcast,1003.6,1,Winter,5.5,mountain,Cloudy
0.26119402985074625,0.651685393258427,0.16494845360824742,0.8990825688073395,overcast,1014.2,1,Spring,3.5,mountain,Rainy
0.12686567164179105,0.8202247191011236,0.25773195876288657,0.6880733944954128,overcast,991.59,1,Winter,2.5,mountain,Snowy
0.3805970149253731,0.5730337078651685,0.041237113402061855,0.3486238532110092,partly cloudy,1002.85,2,Spring,8.0,inland,Cloudy
0.44776119402985076,0.0,0.08247422680412371,0.0,partly cloudy,1015.07,10,Spring,5.5,coastal,Sunny
0.3656716417910448,0.29213483146067415,0.10309278350515463,0.11009174311926606,clear,1027.27,9,Autumn,8.0,coastal,Sunny
0.44776119402985076,0.33707865168539325,0.010309278350515464,0.027522935779816515,partly cloudy,1024.9,10,Winter,8.5,inland,Sunny
0.291044776119403,0.550561797752809,0.28865979381443296,0.5963302752293578,overcast,1012.87,0,Spring,4.0,inland,Rainy
0.43283582089552236,0.8764044943820225,0.5463917525773195,0.8899082568807339,partly cloudy,1003.78,10,Winter,10.5,mountain,Cloudy
0.4925373134328358,0.9213483146067416,0.41237113402061853,0.908256880733945,clear,1025.5,11,Autumn,11.5,inland,Sunny
0.13432835820895522,0.7752808988764045,0.09278350515463918,0.5229357798165137,overcast,980.41,0,Winter,2.0,inland,Snowy
0.08208955223880597,0.6179775280898876,0.05154639175257732,0.5779816513761468,partly cloudy,995.24,8,Summer,5.0,mountain,Cloudy
0.48507462686567165,0.4606741573033708,0.18556701030927836,0.03669724770642202,clear,1017.38,11,Summer,8.5,mountain,Sunny
0.3805970149253731,0.5168539325842697,0.18556701030927836,0.25688073394495414,partly cloudy,1126.33,14,Autumn,1.0,mountain,Sunny
0.29850746268656714,0.797752808988764,0.6288659793814433,0.7614678899082569,partly cloudy,1009.66,13,Autumn,1.5,inland,Rainy
0.41044776119402987,0.6629213483146067,0.05154639175257732,0.21100917431192662,overcast,1010.44,1,Autumn,7.0,mountain,Cloudy
0.44776119402985076,0.0449438202247191,0.05154639175257732,0.03669724770642202,clear,1013.27,8,Winter,6.5,inland,Sunny
